country;year;gender;age;suicides_no;population;HDI_for_year;gdp_for_year;gdp_per_capital;generation
Greece;2011;male;55-74 years;110;1174903;0.864;287797822093;26825;Boomers
Greece;2011;male;35-54 years;157;1695456;0.864;287797822093;26825;Generation X
Greece;2011;male;25-34 years;54;820631;0.864;287797822093;26825;Millenials
Greece;2011;male;15-24 years;20;598754;0.864;287797822093;26825;Millenials
Greece;2011;female;75+ years;14;620354;0.864;287797822093;26825;Silent
Greece;2011;female;15-24 years;11;559712;0.864;287797822093;26825;Millenials
Greece;2011;female;25-34 years;14;755289;0.864;287797822093;26825;Millenials
Greece;2011;female;35-54 years;29;1665130;0.864;287797822093;26825;Generation X
Greece;2011;female;55-74 years;16;1316927;0.864;287797822093;26825;Boomers
Greece;2011;female;5-14 years;0;510880;0.864;287797822093;26825;Generation Z
Greece;2011;male;5-14 years;0;542702;0.864;287797822093;26825;Generation Z
Greece;2012;male;75+ years;63;467292;0.865;245670666639;23309;Silent
Greece;2012;male;35-54 years;167;1590800;0.865;245670666639;23309;Generation X
Greece;2012;male;55-74 years;117;1145850;0.865;245670666639;23309;Boomers
Greece;2012;male;25-34 years;46;790487;0.865;245670666639;23309;Millenials
Greece;2012;male;15-24 years;24;605261;0.865;245670666639;23309;Millenials
Greece;2012;female;75+ years;14;645352;0.865;245670666639;23309;Silent
Greece;2012;female;55-74 years;26;1272278;0.865;245670666639;23309;Boomers
Greece;2012;female;25-34 years;15;746111;0.865;245670666639;23309;Millenials
Greece;2012;female;35-54 years;28;1626532;0.865;245670666639;23309;Generation X
Greece;2012;female;15-24 years;7;576914;0.865;245670666639;23309;Millenials
Greece;2012;female;5-14 years;1;524175;0.865;245670666639;23309;Generation Z
Greece;2012;male;5-14 years;0;548750;0.865;245670666639;23309;Generation Z
Greece;2013;male;55-74 years;141;1144571;0.863;239862011450;22994;Boomers
Greece;2013;male;75+ years;52;475655;0.863;239862011450;22994;Silent
Greece;2013;male;35-54 years;152;1572683;0.863;239862011450;22994;Generation X
Greece;2013;male;25-34 years;55;737922;0.863;239862011450;22994;Millenials
Greece;2013;male;15-24 years;25;585990;0.863;239862011450;22994;Millenials
Greece;2013;female;55-74 years;34;1270384;0.863;239862011450;22994;Boomers
Greece;2013;female;25-34 years;19;716209;0.863;239862011450;22994;Millenials
Greece;2013;female;35-54 years;37;1630105;0.863;239862011450;22994;Generation X
Greece;2013;female;75+ years;13;659686;0.863;239862011450;22994;Silent
Greece;2013;female;15-24 years;4;564219;0.863;239862011450;22994;Millenials
Greece;2013;female;5-14 years;1;524573;0.863;239862011450;22994;Generation Z
Greece;2013;male;5-14 years;0;549292;0.863;239862011450;22994;Generation Z
Greece;2014;male;75+ years;71;487215;0.865;237029579261;22834;Silent
Greece;2014;male;55-74 years;143;1149730;0.865;237029579261;22834;Boomers
Greece;2014;male;35-54 years;165;1564680;0.865;237029579261;22834;Generation X
Greece;2014;male;25-34 years;42;702789;0.865;237029579261;22834;Millenials
Greece;2014;male;15-24 years;28;572505;0.865;237029579261;22834;Millenials
Greece;2014;female;75+ years;20;674567;0.865;237029579261;22834;Silent
Greece;2014;female;55-74 years;34;1280401;0.865;237029579261;22834;Boomers
Greece;2014;female;35-54 years;42;1629438;0.865;237029579261;22834;Generation X
Greece;2014;female;25-34 years;12;689746;0.865;237029579261;22834;Millenials
Greece;2014;female;15-24 years;7;552323;0.865;237029579261;22834;Millenials
Greece;2014;male;5-14 years;1;551030;0.865;237029579261;22834;Generation Z
Greece;2014;female;5-14 years;0;526123;0.865;237029579261;22834;Generation Z
Greece;2015;male;75+ years;70;495592;;195541761243;18927;Silent
Greece;2015;male;55-74 years;139;1157869;;195541761243;18927;Boomers
Greece;2015;male;35-54 years;147;1558791;;195541761243;18927;Generation X
Greece;2015;male;25-34 years;46;669357;;195541761243;18927;Millenials
Greece;2015;male;15-24 years;20;561302;;195541761243;18927;Millenials
Greece;2015;female;55-74 years;39;1294582;;195541761243;18927;Boomers
Greece;2015;female;25-34 years;17;662893;;195541761243;18927;Millenials
Greece;2015;female;35-54 years;36;1627797;;195541761243;18927;Generation X
Greece;2015;female;75+ years;12;683939;;195541761243;18927;Silent
Greece;2015;female;15-24 years;3;541528;;195541761243;18927;Millenials
Greece;2015;female;5-14 years;0;526126;;195541761243;18927;Generation Z
Greece;2015;male;5-14 years;0;551510;;195541761243;18927;Generation Z
Italy;1997;male;75+ years;597;1445925;;1239050932242;22869;G.I. Generation
Italy;1997;male;55-74 years;1185;5857550;;1239050932242;22869;Silent
Italy;1997;male;35-54 years;910;7563091;;1239050932242;22869;Boomers
Italy;1997;male;25-34 years;524;4630632;;1239050932242;22869;Generation X
Italy;1997;male;15-24 years;326;3834091;;1239050932242;22869;Generation X
Italy;1997;female;75+ years;207;2568613;;1239050932242;22869;G.I. Generation
Italy;1997;female;55-74 years;407;6774055;;1239050932242;22869;Silent
Italy;1997;female;35-54 years;302;7677844;;1239050932242;22869;Boomers
Italy;1997;female;25-34 years;157;4559846;;1239050932242;22869;Generation X
Italy;1997;female;15-24 years;68;3706781;;1239050932242;22869;Generation X
Italy;1997;female;5-14 years;6;2712631;;1239050932242;22869;Millenials
Italy;1997;male;5-14 years;5;2850418;;1239050932242;22869;Millenials
Italy;1998;male;75+ years;646;1503452;;1266309245009;23342;G.I. Generation
Italy;1998;male;55-74 years;1085;5869648;;1266309245009;23342;Silent
Italy;1998;male;25-34 years;544;4629539;;1266309245009;23342;Generation X
Italy;1998;male;35-54 years;884;7651146;;1266309245009;23342;Boomers
Italy;1998;male;15-24 years;276;3704279;;1266309245009;23342;Generation X
Italy;1998;female;75+ years;194;2671515;;1266309245009;23342;G.I. Generation
Italy;1998;female;55-74 years;380;6760988;;1266309245009;23342;Silent
Italy;1998;female;35-54 years;298;7764523;;1266309245009;23342;Boomers
Italy;1998;female;25-34 years;116;4556072;;1266309245009;23342;Generation X
Italy;1998;female;15-24 years;67;3582085;;1266309245009;23342;Generation X
Italy;1998;male;5-14 years;13;2849559;;1266309245009;23342;Millenials
Italy;1998;female;5-14 years;1;2707786;;1266309245009;23342;Millenials
Italy;1999;male;75+ years;539;1560919;;1248563179203;23002;G.I. Generation
Italy;1999;male;55-74 years;1009;5872907;;1248563179203;23002;Silent
Italy;1999;male;35-54 years;833;7755269;;1248563179203;23002;Boomers
Italy;1999;male;25-34 years;481;4605442;;1248563179203;23002;Generation X
Italy;1999;male;15-24 years;240;3575658;;1248563179203;23002;Generation X
Italy;1999;female;75+ years;179;2766417;;1248563179203;23002;G.I. Generation
Italy;1999;female;55-74 years;366;6744737;;1248563179203;23002;Silent
Italy;1999;female;35-54 years;280;7867989;;1248563179203;23002;Boomers
Italy;1999;female;25-34 years;123;4534428;;1248563179203;23002;Generation X
Italy;1999;female;15-24 years;57;3454363;;1248563179203;23002;Generation X
Italy;1999;female;5-14 years;5;2700025;;1248563179203;23002;Millenials
Italy;1999;male;5-14 years;3;2842373;;1248563179203;23002;Millenials
Italy;2000;male;75+ years;557;1616673;0.829;1141759996315;21027;G.I. Generation
Italy;2000;male;55-74 years;893;5873893;0.829;1141759996315;21027;Silent
Italy;2000;male;35-54 years;914;7894559;0.829;1141759996315;21027;Boomers
Italy;2000;male;25-34 years;459;4551214;0.829;1141759996315;21027;Generation X
Italy;2000;female;75+ years;217;2855907;0.829;1141759996315;21027;G.I. Generation
Italy;2000;male;15-24 years;230;3445970;0.829;1141759996315;21027;Generation X
Italy;2000;female;55-74 years;339;6724867;0.829;1141759996315;21027;Silent
Italy;2000;female;35-54 years;313;8005044;0.829;1141759996315;21027;Boomers
Italy;2000;female;25-34 years;124;4486391;0.829;1141759996315;21027;Generation X
Italy;2000;female;15-24 years;51;3324191;0.829;1141759996315;21027;Generation X
Italy;2000;male;5-14 years;9;2832205;0.829;1141759996315;21027;Millenials
Italy;2000;female;5-14 years;2;2688032;0.829;1141759996315;21027;Millenials
Italy;2001;male;75+ years;560;1675192;;1162317852349;21392;Silent
Italy;2001;male;55-74 years;916;5867231;;1162317852349;21392;Silent
Italy;2001;male;35-54 years;890;8038314;;1162317852349;21392;Boomers
Italy;2001;male;25-34 years;457;4489621;;1162317852349;21392;Generation X
Italy;2001;male;15-24 years;216;3335758;;1162317852349;21392;Millenials
Italy;2001;female;75+ years;178;2950086;;1162317852349;21392;Silent
Italy;2001;female;55-74 years;358;6692631;;1162317852349;21392;Silent
Italy;2001;female;35-54 years;300;8147857;;1162317852349;21392;Boomers
Italy;2001;female;25-34 years;99;4430014;;1162317852349;21392;Generation X
Italy;2001;female;15-24 years;42;3212330;;1162317852349;21392;Millenials
Italy;2001;male;5-14 years;11;2820719;;1162317852349;21392;Millenials
Italy;2001;female;5-14 years;3;2674091;;1162317852349;21392;Millenials
Italy;2002;male;75+ years;562;1761131;;1266510634293;23227;Silent
Italy;2002;male;55-74 years;945;5974353;;1266510634293;23227;Silent
Italy;2002;male;35-54 years;949;8173149;;1266510634293;23227;Boomers
Italy;2002;male;25-34 years;475;4396666;;1266510634293;23227;Generation X
Italy;2002;male;15-24 years;208;3197550;;1266510634293;23227;Millenials
Italy;2002;female;75+ years;180;3107879;;1266510634293;23227;Silent
Italy;2002;female;55-74 years;323;6785890;;1266510634293;23227;Silent
Italy;2002;female;35-54 years;277;8243211;;1266510634293;23227;Boomers
Italy;2002;female;25-34 years;92;4321886;;1266510634293;23227;Generation X
Italy;2002;female;15-24 years;47;3067858;;1266510634293;23227;Millenials
Italy;2002;male;5-14 years;6;2823980;;1266510634293;23227;Millenials
Italy;2002;female;5-14 years;5;2673289;;1266510634293;23227;Millenials
Italy;2003;male;75+ years;612;1829091;;1569649661400;28572;Silent
Italy;2003;male;55-74 years;904;6071347;;1569649661400;28572;Silent
Italy;2003;male;35-54 years;951;8301977;;1569649661400;28572;Boomers
Italy;2003;male;25-34 years;411;4369896;;1569649661400;28572;Generation X
Italy;2003;female;75+ years;200;3206881;;1569649661400;28572;Silent
Italy;2003;male;15-24 years;194;3148851;;1569649661400;28572;Millenials
Italy;2003;female;55-74 years;340;6855153;;1569649661400;28572;Silent
Italy;2003;female;35-54 years;306;8361833;;1569649661400;28572;Boomers
Italy;2003;female;25-34 years;108;4280768;;1569649661400;28572;Generation X
Italy;2003;female;15-24 years;39;3009624;;1569649661400;28572;Millenials
Italy;2003;male;5-14 years;6;2828021;;1569649661400;28572;Millenials
Italy;2003;female;5-14 years;4;2674128;;1569649661400;28572;Millenials
Italy;2004;male;75+ years;594;1875176;;1798314750435;32704;Silent
Italy;2004;male;55-74 years;907;6151811;;1798314750435;32704;Silent
Italy;2004;male;35-54 years;937;8349945;;1798314750435;32704;Boomers
Italy;2004;male;25-34 years;443;4291800;;1798314750435;32704;Generation X
Italy;2004;female;75+ years;193;3248044;;1798314750435;32704;Silent
Italy;2004;male;15-24 years;162;3085546;;1798314750435;32704;Millenials
Italy;2004;female;55-74 years;303;6894582;;1798314750435;32704;Silent
Italy;2004;female;35-54 years;285;8455011;;1798314750435;32704;Boomers
Italy;2004;female;25-34 years;107;4225557;;1798314750435;32704;Generation X
Italy;2004;female;15-24 years;48;2949057;;1798314750435;32704;Millenials
Italy;2004;female;5-14 years;4;2655835;;1798314750435;32704;Millenials
Italy;2004;male;5-14 years;3;2805792;;1798314750435;32704;Millenials
Italy;2005;male;75+ years;512;1945546;0.856;1852661982341;33536;Silent
Italy;2005;male;55-74 years;871;6210417;0.856;1852661982341;33536;Silent
Italy;2005;male;35-54 years;899;8462486;0.856;1852661982341;33536;Boomers
Italy;2005;male;25-34 years;343;4212476;0.856;1852661982341;33536;Generation X
Italy;2005;female;75+ years;190;3344358;0.856;1852661982341;33536;Silent
Italy;2005;male;15-24 years;170;3051710;0.856;1852661982341;33536;Millenials
Italy;2005;female;55-74 years;336;6930686;0.856;1852661982341;33536;Silent
Italy;2005;female;35-54 years;265;8562377;0.856;1852661982341;33536;Boomers
Italy;2005;female;25-34 years;105;4143699;0.856;1852661982341;33536;Generation X
Italy;2005;female;15-24 years;41;2915662;0.856;1852661982341;33536;Millenials
Italy;2005;male;5-14 years;8;2809032;0.856;1852661982341;33536;Millenials
Italy;2005;female;5-14 years;2;2656241;0.856;1852661982341;33536;Millenials
Italy;2006;male;75+ years;595;2033182;;1942633797516;34578;Silent
Italy;2006;male;55-74 years;868;6276820;;1942633797516;34578;Silent
Italy;2006;male;35-54 years;885;8738642;;1942633797516;34578;Boomers
Italy;2006;male;25-34 years;344;4203703;;1942633797516;34578;Generation X
Italy;2006;male;15-24 years;145;3102361;;1942633797516;34578;Millenials
Italy;2006;female;75+ years;160;3483117;;1942633797516;34578;Silent
Italy;2006;female;55-74 years;274;6982799;;1942633797516;34578;Silent
Italy;2006;female;35-54 years;298;8755013;;1942633797516;34578;Boomers
Italy;2006;female;25-34 years;86;4103825;;1942633797516;34578;Generation X
Italy;2006;female;15-24 years;41;2959122;;1942633797516;34578;Millenials
Italy;2006;male;5-14 years;4;2849710;;1942633797516;34578;Millenials
Italy;2006;female;5-14 years;0;2692378;;1942633797516;34578;Millenials
Italy;2007;male;75+ years;596;2102301;;2203053380783;38935;Silent
Italy;2007;male;55-74 years;885;6332745;;2203053380783;38935;Silent
Italy;2007;male;35-54 years;883;8888038;;2203053380783;38935;Boomers
Italy;2007;male;25-34 years;354;4114889;;2203053380783;38935;Generation X
Italy;2007;male;15-24 years;170;3105574;;2203053380783;38935;Millenials
Italy;2007;female;75+ years;171;3568393;;2203053380783;38935;Silent
Italy;2007;female;55-74 years;274;7020728;;2203053380783;38935;Silent
Italy;2007;female;35-54 years;295;8909678;;2203053380783;38935;Boomers
Italy;2007;female;25-34 years;84;4028413;;2203053380783;38935;Generation X
Italy;2007;female;15-24 years;36;2960065;;2203053380783;38935;Millenials
Italy;2007;male;5-14 years;5;2855123;;2203053380783;38935;Generation Z
Italy;2007;female;5-14 years;4;2697631;;2203053380783;38935;Generation Z
Italy;2008;male;75+ years;569;2165568;;2390729163615;41935;Silent
Italy;2008;male;55-74 years;917;6381620;;2390729163615;41935;Silent
Italy;2008;male;35-54 years;986;9030331;;2390729163615;41935;Boomers
Italy;2008;male;25-34 years;362;4036299;;2390729163615;41935;Generation X
Italy;2008;male;15-24 years;161;3118926;;2390729163615;41935;Millenials
Italy;2008;female;75+ years;163;3640837;;2390729163615;41935;Silent
Italy;2008;female;55-74 years;313;7058147;;2390729163615;41935;Silent
Italy;2008;female;35-54 years;295;9072205;;2390729163615;41935;Boomers
Italy;2008;female;25-34 years;97;3960976;;2390729163615;41935;Generation X
Italy;2008;female;15-24 years;36;2969403;;2390729163615;41935;Millenials
Italy;2008;female;5-14 years;3;2708656;;2390729163615;41935;Generation Z
Italy;2008;male;5-14 years;2;2866857;;2390729163615;41935;Generation Z
Italy;2009;male;75+ years;615;2229662;;2185160183384;38101;Silent
Italy;2009;male;55-74 years;938;6434262;;2185160183384;38101;Silent
Italy;2009;male;35-54 years;1058;9147783;;2185160183384;38101;Boomers
Italy;2009;male;25-34 years;332;3939821;;2185160183384;38101;Generation X
Italy;2009;male;15-24 years;144;3121458;;2185160183384;38101;Millenials
Italy;2009;female;55-74 years;289;7103819;;2185160183384;38101;Silent
Italy;2009;female;75+ years;149;3710834;;2185160183384;38101;Silent
Italy;2009;female;35-54 years;329;9209165;;2185160183384;38101;Boomers
Italy;2009;female;25-34 years;70;3872976;;2185160183384;38101;Generation X
Italy;2009;female;15-24 years;42;2969603;;2185160183384;38101;Millenials
Italy;2009;male;5-14 years;6;2886464;;2185160183384;38101;Generation Z
Italy;2009;female;5-14 years;2;2725983;;2185160183384;38101;Generation Z
Italy;2010;male;75+ years;591;2295316;0.869;2125058244243;36869;Silent
Italy;2010;male;55-74 years;944;6491779;0.869;2125058244243;36869;Silent
Italy;2010;male;35-54 years;1098;9238959;0.869;2125058244243;36869;Generation X
Italy;2010;male;25-34 years;341;3839282;0.869;2125058244243;36869;Generation X
Italy;2010;male;15-24 years;144;3116429;0.869;2125058244243;36869;Millenials
Italy;2010;female;75+ years;161;3782232;0.869;2125058244243;36869;Silent
Italy;2010;female;55-74 years;294;7158216;0.869;2125058244243;36869;Silent
Italy;2010;female;35-54 years;292;9323044;0.869;2125058244243;36869;Generation X
Italy;2010;female;25-34 years;82;3781490;0.869;2125058244243;36869;Generation X
Italy;2010;female;15-24 years;31;2961065;0.869;2125058244243;36869;Millenials
Italy;2010;male;5-14 years;10;2906335;0.869;2125058244243;36869;Generation Z
Italy;2010;female;5-14 years;1;2743696;0.869;2125058244243;36869;Generation Z
Italy;2011;male;75+ years;664;2321431;0.873;2276292404601;40210;Silent
Italy;2011;male;55-74 years;1000;6475532;0.873;2276292404601;40210;Boomers
Italy;2011;male;35-54 years;1137;9024678;0.873;2276292404601;40210;Generation X
Italy;2011;male;25-34 years;316;3578660;0.873;2276292404601;40210;Millenials
Italy;2011;male;15-24 years;169;3033825;0.873;2276292404601;40210;Millenials
Italy;2011;female;75+ years;162;3786565;0.873;2276292404601;40210;Silent
Italy;2011;female;55-74 years;294;7136949;0.873;2276292404601;40210;Boomers
Italy;2011;female;35-54 years;303;9218793;0.873;2276292404601;40210;Generation X
Italy;2011;female;25-34 years;59;3576333;0.873;2276292404601;40210;Millenials
Italy;2011;female;15-24 years;43;2887985;0.873;2276292404601;40210;Millenials
Italy;2011;male;5-14 years;4;2864380;0.873;2276292404601;40210;Generation Z
Italy;2011;female;5-14 years;2;2705018;0.873;2276292404601;40210;Generation Z
Italy;2012;male;75+ years;604;2382354;0.872;2072823157060;36497;Silent
Italy;2012;male;55-74 years;993;6523579;0.872;2072823157060;36497;Boomers
Italy;2012;male;35-54 years;1215;9068194;0.872;2072823157060;36497;Generation X
Italy;2012;male;25-34 years;329;3519920;0.872;2072823157060;36497;Millenials
Italy;2012;male;15-24 years;179;3031610;0.872;2072823157060;36497;Millenials
Italy;2012;female;75+ years;175;3849653;0.872;2072823157060;36497;Silent
Italy;2012;female;55-74 years;317;7188550;0.872;2072823157060;36497;Boomers
Italy;2012;female;35-54 years;325;9251393;0.872;2072823157060;36497;Generation X
Italy;2012;female;25-34 years;68;3504130;0.872;2072823157060;36497;Millenials
Italy;2012;female;15-24 years;44;2883565;0.872;2072823157060;36497;Millenials
Italy;2012;female;5-14 years;4;2718455;0.872;2072823157060;36497;Generation Z
Italy;2012;male;5-14 years;4;2873682;0.872;2072823157060;36497;Generation Z
Italy;2013;male;75+ years;625;2471260;0.873;2130491320659;37050;Silent
Italy;2013;male;55-74 years;1039;6636981;0.873;2130491320659;37050;Boomers
Italy;2013;male;35-54 years;1162;9207071;0.873;2130491320659;37050;Generation X
Italy;2013;male;25-34 years;342;3500820;0.873;2130491320659;37050;Millenials
Italy;2013;male;15-24 years;147;3051918;0.873;2130491320659;37050;Millenials
Italy;2013;female;75+ years;181;3943123;0.873;2130491320659;37050;Silent
Italy;2013;female;55-74 years;333;7290449;0.873;2130491320659;37050;Boomers
Italy;2013;female;35-54 years;335;9372465;0.873;2130491320659;37050;Generation X
Italy;2013;female;25-34 years;66;3469280;0.873;2130491320659;37050;Millenials
Italy;2013;female;15-24 years;49;2892351;0.873;2130491320659;37050;Millenials
Italy;2013;male;5-14 years;7;2915569;0.873;2130491320659;37050;Generation Z
Italy;2013;female;5-14 years;4;2752044;0.873;2130491320659;37050;Generation Z
Italy;2014;male;75+ years;670;2566489;0.873;2151732868243;37035;Silent
Italy;2014;male;55-74 years;947;6738488;0.873;2151732868243;37035;Boomers
Italy;2014;male;35-54 years;1123;9296191;0.873;2151732868243;37035;Generation X
Italy;2014;male;25-34 years;300;3494152;0.873;2151732868243;37035;Millenials
Italy;2014;male;15-24 years;170;3066963;0.873;2151732868243;37035;Millenials
Italy;2014;female;35-54 years;371;9446533;0.873;2151732868243;37035;Generation X
Italy;2014;female;75+ years;158;4042740;0.873;2151732868243;37035;Silent
Italy;2014;female;55-74 years;275;7381373;0.873;2151732868243;37035;Boomers
Italy;2014;female;25-34 years;75;3445649;0.873;2151732868243;37035;Millenials
Italy;2014;female;15-24 years;46;2894944;0.873;2151732868243;37035;Millenials
Italy;2014;female;5-14 years;7;2778922;0.873;2151732868243;37035;Generation Z
Italy;2014;male;5-14 years;5;2948232;0.873;2151732868243;37035;Generation Z
Italy;2015;male;75+ years;669;2646587;;1832868490534;31537;Silent
Italy;2015;male;55-74 years;934;6795801;;1832868490534;31537;Boomers
Italy;2015;male;35-54 years;1063;9239883;;1832868490534;31537;Generation X
Italy;2015;male;25-34 years;271;3451808;;1832868490534;31537;Millenials
Italy;2015;male;15-24 years;161;3057509;;1832868490534;31537;Millenials
Italy;2015;female;55-74 years;303;7434895;;1832868490534;31537;Boomers
Italy;2015;female;75+ years;156;4115435;;1832868490534;31537;Silent
Italy;2015;female;35-54 years;320;9386928;;1832868490534;31537;Generation X
Italy;2015;female;25-34 years;64;3394610;;1832868490534;31537;Millenials
Italy;2015;female;15-24 years;34;2874645;;1832868490534;31537;Millenials
Italy;2015;male;5-14 years;7;2944182;;1832868490534;31537;Generation Z
Italy;2015;female;5-14 years;6;2775414;;1832868490534;31537;Generation Z
Latvia;1997;male;75+ years;35;30900;;6525676264;2771;G.I. Generation
Latvia;1997;male;55-74 years;201;206400;;6525676264;2771;Silent
Latvia;1997;male;35-54 years;295;310700;;6525676264;2771;Boomers
Latvia;1997;male;25-34 years;108;180100;;6525676264;2771;Generation X
Latvia;1997;male;15-24 years;65;168500;;6525676264;2771;Generation X
Latvia;1997;female;75+ years;30;89500;;6525676264;2771;G.I. Generation
Latvia;1997;female;55-74 years;63;320000;;6525676264;2771;Silent
Latvia;1997;female;35-54 years;57;344200;;6525676264;2771;Boomers
Latvia;1997;female;25-34 years;18;172900;;6525676264;2771;Generation X
Latvia;1997;female;15-24 years;9;163400;;6525676264;2771;Generation X
Latvia;1997;female;5-14 years;3;180100;;6525676264;2771;Millenials
Latvia;1997;male;5-14 years;2;188000;;6525676264;2771;Millenials
Latvia;1998;male;35-54 years;309;312200;;7174985107;3061;Boomers
Latvia;1998;male;75+ years;27;31100;;7174985107;3061;G.I. Generation
Latvia;1998;male;55-74 years;174;206400;;7174985107;3061;Silent
Latvia;1998;male;25-34 years;105;178200;;7174985107;3061;Generation X
Latvia;1998;male;15-24 years;58;169800;;7174985107;3061;Generation X
Latvia;1998;female;75+ years;24;91900;;7174985107;3061;G.I. Generation
Latvia;1998;female;35-54 years;61;344600;;7174985107;3061;Boomers
Latvia;1998;female;55-74 years;47;317300;;7174985107;3061;Silent
Latvia;1998;female;15-24 years;14;165000;;7174985107;3061;Generation X
Latvia;1998;female;25-34 years;14;169800;;7174985107;3061;Generation X
Latvia;1998;male;5-14 years;5;182700;;7174985107;3061;Millenials
Latvia;1998;female;5-14 years;1;175100;;7174985107;3061;Millenials
Latvia;1999;male;75+ years;31;31600;;7533187605;3228;G.I. Generation
Latvia;1999;male;55-74 years;172;205100;;7533187605;3228;Silent
Latvia;1999;male;35-54 years;255;314600;;7533187605;3228;Boomers
Latvia;1999;male;25-34 years;94;176600;;7533187605;3228;Generation X
Latvia;1999;female;75+ years;29;94900;;7533187605;3228;G.I. Generation
Latvia;1999;male;15-24 years;40;172300;;7533187605;3228;Generation X
Latvia;1999;female;55-74 years;56;313200;;7533187605;3228;Silent
Latvia;1999;female;35-54 years;61;346100;;7533187605;3228;Boomers
Latvia;1999;female;15-24 years;13;167800;;7533187605;3228;Generation X
Latvia;1999;female;25-34 years;11;167600;;7533187605;3228;Generation X
Latvia;1999;male;5-14 years;1;175500;;7533187605;3228;Millenials
Latvia;1999;female;5-14 years;0;168100;;7533187605;3228;Millenials
Latvia;2000;male;75+ years;37;31135;0.727;7937758980;3494;G.I. Generation
Latvia;2000;male;35-54 years;265;306512;0.727;7937758980;3494;Boomers
Latvia;2000;male;55-74 years;175;203290;0.727;7937758980;3494;Silent
Latvia;2000;male;25-34 years;83;161888;0.727;7937758980;3494;Generation X
Latvia;2000;female;75+ years;31;97263;0.727;7937758980;3494;G.I. Generation
Latvia;2000;male;15-24 years;53;173170;0.727;7937758980;3494;Generation X
Latvia;2000;female;55-74 years;58;307216;0.727;7937758980;3494;Silent
Latvia;2000;female;35-54 years;39;339942;0.727;7937758980;3494;Boomers
Latvia;2000;female;25-34 years;15;161770;0.727;7937758980;3494;Generation X
Latvia;2000;female;15-24 years;8;166955;0.727;7937758980;3494;Generation X
Latvia;2000;male;5-14 years;5;164874;0.727;7937758980;3494;Millenials
Latvia;2000;female;5-14 years;1;158092;0.727;7937758980;3494;Millenials
Latvia;2001;male;55-74 years;165;199825;;8350252966;3724;Silent
Latvia;2001;male;35-54 years;252;305252;;8350252966;3724;Boomers
Latvia;2001;male;75+ years;22;31641;;8350252966;3724;Silent
Latvia;2001;male;25-34 years;85;160466;;8350252966;3724;Generation X
Latvia;2001;female;75+ years;29;100320;;8350252966;3724;Silent
Latvia;2001;male;15-24 years;44;173897;;8350252966;3724;Millenials
Latvia;2001;female;55-74 years;47;300986;;8350252966;3724;Silent
Latvia;2001;female;35-54 years;42;338359;;8350252966;3724;Boomers
Latvia;2001;female;25-34 years;13;160340;;8350252966;3724;Generation X
Latvia;2001;female;15-24 years;6;167768;;8350252966;3724;Millenials
Latvia;2001;male;5-14 years;3;154873;;8350252966;3724;Millenials
Latvia;2001;female;5-14 years;0;148500;;8350252966;3724;Millenials
Latvia;2002;male;35-54 years;229;303155;;9546441564;4311;Boomers
Latvia;2002;male;75+ years;24;33070;;9546441564;4311;Silent
Latvia;2002;male;55-74 years;140;196893;;9546441564;4311;Silent
Latvia;2002;male;25-34 years;71;158594;;9546441564;4311;Generation X
Latvia;2002;male;15-24 years;53;175356;;9546441564;4311;Millenials
Latvia;2002;female;75+ years;26;103384;;9546441564;4311;Silent
Latvia;2002;female;55-74 years;59;296380;;9546441564;4311;Silent
Latvia;2002;female;35-54 years;43;336675;;9546441564;4311;Boomers
Latvia;2002;female;25-34 years;14;158474;;9546441564;4311;Generation X
Latvia;2002;female;15-24 years;7;169582;;9546441564;4311;Millenials
Latvia;2002;male;5-14 years;4;144604;;9546441564;4311;Millenials
Latvia;2002;female;5-14 years;0;138317;;9546441564;4311;Millenials
Latvia;2003;male;75+ years;34;35172;;11748433157;5364;Silent
Latvia;2003;male;35-54 years;204;300736;;11748433157;5364;Boomers
Latvia;2003;male;55-74 years;125;194721;;11748433157;5364;Silent
Latvia;2003;male;25-34 years;72;157209;;11748433157;5364;Generation X
Latvia;2003;male;15-24 years;44;177321;;11748433157;5364;Millenials
Latvia;2003;female;75+ years;22;106496;;11748433157;5364;Silent
Latvia;2003;female;55-74 years;41;292959;;11748433157;5364;Silent
Latvia;2003;female;35-54 years;35;334360;;11748433157;5364;Boomers
Latvia;2003;female;25-34 years;14;156812;;11748433157;5364;Generation X
Latvia;2003;female;15-24 years;9;171186;;11748433157;5364;Millenials
Latvia;2003;male;5-14 years;3;134548;;11748433157;5364;Millenials
Latvia;2003;female;5-14 years;1;128691;;11748433157;5364;Millenials
Latvia;2004;male;75+ years;28;36908;;14373269156;6644;Silent
Latvia;2004;male;55-74 years;136;193166;;14373269156;6644;Silent
Latvia;2004;male;35-54 years;191;297946;;14373269156;6644;Boomers
Latvia;2004;male;25-34 years;60;155780;;14373269156;6644;Generation X
Latvia;2004;female;75+ years;25;108979;;14373269156;6644;Silent
Latvia;2004;male;15-24 years;40;178336;;14373269156;6644;Millenials
Latvia;2004;female;55-74 years;38;290735;;14373269156;6644;Silent
Latvia;2004;female;25-34 years;13;154752;;14373269156;6644;Generation X
Latvia;2004;female;35-54 years;23;330282;;14373269156;6644;Boomers
Latvia;2004;female;15-24 years;7;171538;;14373269156;6644;Millenials
Latvia;2004;male;5-14 years;2;125144;;14373269156;6644;Millenials
